obs,link,w1_type,n_w,n_x,n_z,fd1,fd2,true1,true2,max_lik
full observability,logit,continuous,2,8,0,-0.00578148782257407,-0.0175762563306084,-0.00578139401006819,-0.0175762164926613,NA
partial observability,logit,continuous,2,8,0,-0.00577801279647111,-0.0175763869758856,-0.00578139401006819,-0.0175762164926613,-3686286431003.6
full observability,probit,continuous,2,8,0,-0.00576041826635709,-0.0175551472479374,-0.00582624641494911,-0.0174893155318545,NA
partial observability,probit,continuous,2,8,0,-0.0082646920567358,-0.0153406750856409,-0.00582624641494911,-0.0174893155318545,-3688426286033.19
full observability,cloglog,continuous,2,8,0,-0.00564922471030335,-0.0175761797026044,-0.00514271075393583,-0.0175808578318755,NA
partial observability,cloglog,continuous,2,8,0,-0.00372364101376041,-0.0252486626859704,-0.00514271075393583,-0.0175808578318755,-3684451359870.09
full observability,cauchit,continuous,2,8,0,-0.00549845847308106,-0.0165385820516573,-0.00455849018718296,-0.0172062906012651,NA
partial observability,cauchit,continuous,2,8,0,-0.0123310734096978,-0.0468552793261676,-0.00455849018718296,-0.0172062906012651,-3750063354733.56
full observability,logit,binary,1,0,3,-0.048839905,-0.232634440088525,-0.0488619470569689,-0.232634993744594,NA
partial observability,logit,binary,1,0,3,-0.0654172112788224,-0.232299658812014,-0.0488619470569689,-0.232634993744594,-1176167668.70534
full observability,probit,binary,1,0,3,-0.048857499,-0.232353826209824,-0.0488739300000001,-0.238468925587668,NA
partial observability,probit,binary,1,0,3,0.486130431044616,-0.387859721479489,-0.0488739300000001,-0.238468925587668,-1179032654.07411
full observability,cloglog,binary,1,0,3,-0.0488489839999998,-0.232516208381135,-0.04887393,-0.227207197602893,NA
partial observability,cloglog,binary,1,0,3,-0.752582758753132,-0.127067831674775,-0.04887393,-0.227207197602893,-1176234032.79242
full observability,cauchit,binary,1,0,3,-0.0488774844999998,-0.235420357145743,-0.04887393,-0.21124979646462,NA
partial observability,cauchit,binary,1,0,3,-0.97696502068073,0.70179292278269,-0.04887393,-0.21124979646462,-1190744544.98185
full observability,logit,continuous,3,1,0,-0.0945995557437838,-0.0486181769559365,-0.0946010646639951,-0.0486310596561306,NA
partial observability,logit,continuous,3,1,0,-0.0944619782743696,-0.0486346580039706,-0.0946010646639951,-0.0486310596561306,-1707234454.17147
full observability,probit,continuous,3,1,0,-0.0940097055303684,-0.0484387799604882,-0.101306285925664,-0.0498103779762585,NA
partial observability,probit,continuous,3,1,0,-0.199136991772585,-0.0622752555495767,-0.101306285925664,-0.0498103779762585,-1707475843.1339
full observability,cloglog,continuous,3,1,0,-0.0912188188455461,-0.0486160747617927,-0.106304260564682,-0.0482497529374387,NA
partial observability,cloglog,continuous,3,1,0,-0.100249105341259,-0.0520606439229081,-0.106304260564682,-0.0482497529374387,-1707114442.68042
full observability,cauchit,continuous,3,1,0,-0.0798277819832816,-0.0419504948025519,-0.0431682431950052,-0.0329402260967944,NA
partial observability,cauchit,continuous,3,1,0,-0.000279791442860389,-1.44908105459418e-06,-0.0431682431950052,-0.0329402260967944,-1724839863.57805
full observability,logit,binary,1,2,2,-0.0405981176551845,0.144826650376333,-0.0405967477156212,0.144825932371176,NA
partial observability,logit,binary,1,2,2,-0.040597286771333,0.144825802367033,-0.0405967477156212,0.144825932371176,-26400252620.1219
full observability,probit,binary,1,2,2,-0.0405735845166793,0.144579019021517,-0.0408419504438725,0.14619220824965,NA
partial observability,probit,binary,1,2,2,-0.0295993440553791,0.133593945219187,-0.0408419504438725,0.14619220824965,-26415027690.7032
full observability,cloglog,binary,1,2,2,-0.0404869625148668,0.143369007243043,-0.040972561543109,0.14706920185017,NA
partial observability,cloglog,binary,1,2,2,-0.0145821781101686,0.117532205557699,-0.040972561543109,0.14706920185017,-26442876884.0579
full observability,cauchit,binary,1,2,2,-0.039841018247493,0.140785939335875,-0.0374607857047253,0.127544729188032,NA
partial observability,cauchit,binary,1,2,2,-0.0507818696063598,0.156872155739733,-0.0374607857047253,0.127544729188032,-26460233342.6744
full observability,logit,binary,1,0,1,-0.37848593,-0.0576361537964659,-0.378481111625043,-0.0575810482314061,NA
partial observability,logit,binary,1,0,1,-0.203761421963879,-0.0394220795610403,-0.378481111625043,-0.0575810482314061,-133159882.560007
full observability,probit,binary,1,0,1,-0.378356275,-0.0574204101702276,-0.37849326,-0.0586442508442525,NA
partial observability,probit,binary,1,0,1,-0.247154907463403,-0.0904175637424838,-0.37849326,-0.0586442508442525,-133213021.829631
full observability,cloglog,binary,1,0,1,-0.37845023,-0.0576168815750263,-0.37849326,-0.0559282944225414,NA
partial observability,cloglog,binary,1,0,1,-0.291638177678706,-0.0263214509320415,-0.37849326,-0.0559282944225414,-133126816.434169
full observability,cauchit,binary,1,0,1,-0.37852558,-0.0524660860670929,-0.37849326,-0.0388903045575173,NA
partial observability,cauchit,binary,1,0,1,-0.383778340733102,0.134851333978844,-0.37849326,-0.0388903045575173,-132905433.167973
full observability,logit,binary,2,5,2,-0.000486954972268694,-0.0113276533104967,-0.000487031740361354,-0.0113277550252312,NA
partial observability,logit,binary,2,5,2,-0.000482882791690398,-0.0113280824614983,-0.000487031740361354,-0.0113277550252312,-103122771421.907
full observability,probit,binary,2,5,2,-0.000484826754928891,-0.0112872697144219,-0.000571203029482437,-0.0116089730457236,NA
partial observability,probit,binary,2,5,2,0.00194094041640402,-0.0118692895807091,-0.000571203029482437,-0.0116089730457236,-103140707725.593
full observability,cloglog,binary,2,5,2,-0.000478508120573817,-0.0113210771969842,-0.00063459139269495,-0.0111285022374604,NA
partial observability,cloglog,binary,2,5,2,-0.00114298241667898,-0.0113209630375594,-0.00063459139269495,-0.0111285022374604,-103140326535.163
full observability,cauchit,binary,2,5,2,-0.000301347843918998,-0.00987312496040317,-5.93420016508084e-05,-0.00726109624014304,NA
partial observability,cauchit,binary,2,5,2,-1.30158739342079e-09,-0.00942614024478866,-5.93420016508084e-05,-0.00726109624014304,-103637405642.756
full observability,logit,binary,1,0,2,0.242445213,-0.044392401940812,0.242471367020929,-0.0443727808644853,NA
partial observability,logit,binary,1,0,2,0.238054763678346,-0.0439287687409669,0.242471367020929,-0.0443727808644853,-210170491.675419
full observability,probit,binary,1,0,2,0.242497768,-0.044272677400796,0.242478543,-0.0447147293093228,NA
partial observability,probit,binary,1,0,2,0.149419438462724,-0.0698947143176978,0.242478543,-0.0447147293093228,-210102929.830945
full observability,cloglog,binary,1,0,2,0.242491159,-0.0443139981235392,0.242478543,-0.0437258103658723,NA
partial observability,cloglog,binary,1,0,2,0.426513270861205,-0.0251260691440623,0.242478543,-0.0437258103658723,-210174362.17018
full observability,cauchit,binary,1,0,2,0.24245573,-0.0418769793537137,0.242478543,-0.0363905813610843,NA
partial observability,cauchit,binary,1,0,2,-0.708841788721966,0.136824334664789,0.242478543,-0.0363905813610843,-211529234.633718
full observability,logit,continuous,2,1,0,0.0797971606611125,-0.198520777029551,0.0798030830079983,-0.198536404870695,NA
partial observability,logit,continuous,2,1,0,0.08030619773996,-0.197688434642386,0.0798030830079983,-0.198536404870695,-674897394.057444
full observability,probit,continuous,2,1,0,0.0795855214228101,-0.19853505124111,0.0800651099892583,-0.198620186553846,NA
partial observability,probit,continuous,2,1,0,0.219957397489898,-0.128626985402752,0.0800651099892583,-0.198620186553846,-674776786.766245
full observability,cloglog,continuous,2,1,0,0.0797674996295012,-0.198289012076278,0.0795701285124799,-0.198440634313599,NA
partial observability,cloglog,continuous,2,1,0,0.0417044355468032,-0.137191450096498,0.0795701285124799,-0.198440634313599,-675005728.080183
full observability,cauchit,continuous,2,1,0,0.0733003670053956,-0.198504660089968,0.0687690604180636,-0.197936965115983,NA
partial observability,cauchit,continuous,2,1,0,-1.18291839239504e-05,0.0295181765336886,0.0687690604180636,-0.197936965115983,-681448740.638885
full observability,logit,continuous,2,2,0,-0.0301927654437902,0.161618700068321,-0.0301973216688861,0.161621117648722,NA
partial observability,logit,continuous,2,2,0,-0.0302068178466918,0.161715811929914,-0.0301973216688861,0.161621117648722,-9591828367.51457
full observability,probit,continuous,2,2,0,-0.0301753320198074,0.16137329105824,-0.0303456632052674,0.161426322084278,NA
partial observability,probit,continuous,2,2,0,-0.0842253455269174,0.228983758594479,-0.0303456632052674,0.161426322084278,-9592092929.6443
full observability,cloglog,continuous,2,2,0,-0.0300522455499875,0.161524638368744,-0.030424884771874,0.161420927059676,NA
partial observability,cloglog,continuous,2,2,0,0.00150195725066482,0.144552104014232,-0.030424884771874,0.161420927059676,-9592259606.48957
full observability,cauchit,continuous,2,2,0,-0.0289967442000844,0.153820652343854,-0.0268087776870065,0.153463110889301,NA
partial observability,cauchit,continuous,2,2,0,0.124695257715048,0.0297621334942073,-0.0268087776870065,0.153463110889301,-9635722257.0753
full observability,logit,continuous,1,2,2,-0.0260022385361369,-0.177756683906441,-0.0260004524150952,-0.177753538521463,NA
partial observability,logit,continuous,1,2,2,-0.0260013144393415,-0.177751404230116,-0.0260004524150952,-0.177753538521463,-81297311772.5446
full observability,probit,continuous,1,2,2,-0.0258876759117134,-0.177717413435613,-0.0268839244986329,-0.175421307853864,NA
partial observability,probit,continuous,1,2,2,-0.0273167828736141,-0.179426900256168,-0.0268839244986329,-0.175421307853864,-81302138257.8002
full observability,cloglog,continuous,1,2,2,-0.0254683524537654,-0.175207794383483,-0.0274187670015313,-0.171163915860331,NA
partial observability,cloglog,continuous,1,2,2,-0.0382340055304677,-0.164751559293296,-0.0274187670015313,-0.171163915860331,-81384816846.3089
full observability,cauchit,continuous,1,2,2,-0.0218606847342959,-0.176474053286207,-0.0148918030147669,-0.191322958598905,NA
partial observability,cauchit,continuous,1,2,2,-0.0170439372090834,-0.165934157462521,-0.0148918030147669,-0.191322958598905,-81369519138.966
full observability,logit,continuous,3,4,3,-0.0257114335334758,-0.0582853210126313,-0.0257111176766061,-0.0582857866198073,NA
partial observability,logit,continuous,3,4,3,-0.0257118415600467,-0.0582848541907025,-0.0257111176766061,-0.0582857866198073,-1230020796437.54
full observability,probit,continuous,3,4,3,-0.0255548264469965,-0.0581179501254502,-0.025109647074223,-0.0573001622557483,NA
partial observability,probit,continuous,3,4,3,-0.0253942262664654,-0.0573944831206332,-0.025109647074223,-0.0573001622557483,-1234914913694.03
full observability,cloglog,continuous,3,4,3,-0.0235023665526362,-0.0564342746026783,-0.0192832545976654,-0.0514064611722437,NA
partial observability,cloglog,continuous,3,4,3,-0.0247544298621815,-0.0584120094917939,-0.0192832545976654,-0.0514064611722437,-1250595130586.28
full observability,cauchit,continuous,3,4,3,-0.0236526545992708,-0.055935052972834,-0.0216965161511943,-0.0562847616617431,NA
partial observability,cauchit,continuous,3,4,3,-0.0260508619036103,-0.0569557338875502,-0.0216965161511943,-0.0562847616617431,-1287307958333.47
full observability,logit,continuous,1,0,1,0.352228436293385,-0.139949674724452,0.352264412572289,-0.139930976605529,NA
partial observability,logit,continuous,1,0,1,0.352733394041126,-0.139693355878512,0.352264412572289,-0.139930976605529,-787128796.707586
full observability,probit,continuous,1,0,1,0.352064977229815,-0.139594791021815,0.352205876240249,-0.139287723813164,NA
partial observability,probit,continuous,1,0,1,0.348244669955969,-0.179953352858806,0.352205876240249,-0.139287723813164,-786884945.883514
full observability,cloglog,continuous,1,0,1,0.351280116680042,-0.13824722581669,0.353016169655301,-0.129668545330994,NA
partial observability,cloglog,continuous,1,0,1,0.331125857954693,-0.0470262333515124,0.353016169655301,-0.129668545330994,-788656567.57847
full observability,cauchit,continuous,1,0,1,0.345767281689805,-0.133722425604999,0.347402023340479,-0.125109089447469,NA
partial observability,cauchit,continuous,1,0,1,3.59212881662074e-10,0.0655814305054745,0.347402023340479,-0.125109089447469,-798470049.203571
full observability,logit,continuous,2,1,2,0.163508047191209,0.0199865116666871,0.163510614781839,0.0199872819627085,NA
partial observability,logit,continuous,2,1,2,0.163527393390787,0.0200253556282652,0.163510614781839,0.0199872819627085,-50723005034.0932
full observability,probit,continuous,2,1,2,0.162963098852585,0.0199706062514708,0.165346142891359,0.020009329919386,NA
partial observability,probit,continuous,2,1,2,0.21726684335913,0.0333319789465721,0.165346142891359,0.020009329919386,-50728610457.5692
full observability,cloglog,continuous,2,1,2,0.162875176266278,0.0198161608898981,0.157632303025745,0.020021356919709,NA
partial observability,cloglog,continuous,2,1,2,0.131593340762044,0.0233014184369815,0.157632303025745,0.020021356919709,-50746576461.277
full observability,cauchit,continuous,2,1,2,0.150502121244385,0.019350793494696,0.125757638743428,0.0182964764112108,NA
partial observability,cauchit,continuous,2,1,2,-1.16220772287123e-05,0.161045338975584,0.125757638743428,0.0182964764112108,-51343109752.3185
full observability,logit,binary,4,1,0,-0.047235189910004,0.131213859849613,-0.0472399492632043,0.131211400569038,NA
partial observability,logit,binary,4,1,0,-0.0472680595520789,0.131236069350814,-0.0472399492632043,0.131211400569038,-4512054577.47305
full observability,probit,binary,4,1,0,-0.0469541260758651,0.13059316610226,-0.050889841551828,0.134638967358268,NA
partial observability,probit,binary,4,1,0,-0.0429738051163434,0.126802136970501,-0.050889841551828,0.134638967358268,-4520922685.1813
full observability,cloglog,binary,4,1,0,-0.0453811481116113,0.126037201843085,-0.0539052811764639,0.137768725122058,NA
partial observability,cloglog,binary,4,1,0,0.0369548006939796,0.0401129940999013,-0.0539052811764639,0.137768725122058,-4556260675.28632
full observability,cauchit,binary,4,1,0,-0.0388424983602577,0.118786460080018,-0.0190267782771238,0.0859253216430113,NA
partial observability,cauchit,binary,4,1,0,0.000252761381431155,0.0610132317562169,-0.0190267782771238,0.0859253216430113,-4624037616.24021
full observability,logit,continuous,3,2,2,-0.00232747096121289,-0.0643023011874904,-0.00232754494351539,-0.0643012903597066,NA
partial observability,logit,continuous,3,2,2,-0.00232746054256616,-0.0643012220523279,-0.00232754494351539,-0.0643012903597066,-1845758263802.65
full observability,probit,continuous,3,2,2,-0.00232267201063241,-0.0641274854105398,-0.00237009362287699,-0.0644204426408886,NA
partial observability,probit,continuous,3,2,2,-0.00230953092652941,-0.0629170732570523,-0.00237009362287699,-0.0644204426408886,-1846838579618.69
full observability,cloglog,continuous,3,2,2,-0.00230938934435165,-0.0622018189319009,-0.00239262718009248,-0.0646707160038327,NA
partial observability,cloglog,continuous,3,2,2,-0.00295348124168771,-0.0593102379598869,-0.00239262718009248,-0.0646707160038327,-1853133432465.62
full observability,cauchit,continuous,3,2,2,-0.00210896230170898,-0.061441845027465,-0.00167359279168666,-0.0546373594002338,NA
partial observability,cauchit,continuous,3,2,2,-0.00357697628857145,-0.0628294241642176,-0.00167359279168666,-0.0546373594002338,-1856753107628.18
full observability,logit,binary,1,6,1,0.0316966362766585,0.0556192660087408,0.031696179365837,0.0556195731353556,NA
partial observability,logit,binary,1,6,1,0.0316986302022567,0.055552224235439,0.031696179365837,0.0556195731353556,-25261416917.1081
full observability,probit,binary,1,6,1,0.0317511444400651,0.0555373151332981,0.0366330964115047,0.0568366860972268,NA
partial observability,probit,binary,1,6,1,0.0768911202486738,0.0520476165250806,0.0366330964115047,0.0568366860972268,-25372866617.8987
full observability,cloglog,binary,1,6,1,0.031685246330611,0.0552864580288173,0.0306897150328421,0.057588398948624,NA
partial observability,cloglog,binary,1,6,1,0.0216810447916135,0.436582760757681,0.0306897150328421,0.057588398948624,-25258619989.3237
full observability,cauchit,binary,1,6,1,0.0304864984663004,0.0550923834465467,0.0120442295010275,0.0471449292157108,NA
partial observability,cauchit,binary,1,6,1,-0.48522130246239,0.948404931955742,0.0120442295010275,0.0471449292157108,-27129339892.7317
full observability,logit,binary,2,1,0,0.034926806061896,-0.0841508143480579,0.0349487591328883,-0.084204402690713,NA
partial observability,logit,binary,2,1,0,0.0344652076641312,-0.0837153595350378,0.0349487591328883,-0.084204402690713,-1086557334.53974
full observability,probit,binary,2,1,0,0.0349257168143827,-0.0842172076802646,0.0349973636604614,-0.0841151331751097,NA
partial observability,probit,binary,2,1,0,0.0601079230245367,-0.172515445116124,0.0349973636604614,-0.0841151331751097,-1086638343.80374
full observability,cloglog,binary,2,1,0,0.0347847959098002,-0.0840442439819294,0.0350201198359987,-0.083088783809422,NA
partial observability,cloglog,binary,2,1,0,0.00535371337489388,-0.207877726706987,0.0350201198359987,-0.083088783809422,-1086637312.03386
full observability,cauchit,binary,2,1,0,0.0341717737515765,-0.0828852480396053,0.032929375322293,-0.0815960732355818,NA
partial observability,cauchit,binary,2,1,0,0.070650273175611,-0.357286183227682,0.032929375322293,-0.0815960732355818,-1087249798.16144
full observability,logit,binary,1,2,1,0.141682302165131,0.0427977874210534,0.141703673637165,0.0428006997982703,NA
partial observability,logit,binary,1,2,1,0.141725890712149,0.0431285503909917,0.141703673637165,0.0428006997982703,-1310934413.38587
full observability,probit,binary,1,2,1,0.141157958706676,0.0426701346066999,0.149125774241296,0.0437820906849002,NA
partial observability,probit,binary,1,2,1,0.242219740589212,-0.0179455481565263,0.149125774241296,0.0437820906849002,-1314422549.49901
full observability,cloglog,binary,1,2,1,0.141506434553365,0.0423500436144516,0.135690304017926,0.0443350032317469,NA
partial observability,cloglog,binary,1,2,1,0.0854018832222097,0.524316810433334,0.135690304017926,0.0443350032317469,-1311047849.54407
full observability,cauchit,binary,1,2,1,0.137770490336215,0.0403013924751524,0.0968585136115477,0.0310647409697494,NA
partial observability,cauchit,binary,1,2,1,-0.536377383910939,0.916501816080877,0.0968585136115477,0.0310647409697494,-1351529822.24197
full observability,logit,continuous,1,2,1,-0.00516985616625764,-0.324682696585719,-0.00516917515203638,-0.324677369513955,NA
partial observability,logit,continuous,1,2,1,-0.00518192550963712,-0.323405524877491,-0.00516917515203638,-0.324677369513955,-790886625.3156
full observability,probit,continuous,1,2,1,-0.00515760474548509,-0.32436720713166,-0.0052824653967979,-0.324228237760786,NA
partial observability,probit,continuous,1,2,1,-0.00403478438763323,-0.400691453335689,-0.0052824653967979,-0.324228237760786,-790848114.299487
full observability,cloglog,continuous,1,2,1,-0.0051677386868934,-0.32393923674423,-0.00516373442818725,-0.325165622589111,NA
partial observability,cloglog,continuous,1,2,1,-0.00808403188124078,-0.209093518935347,-0.00516373442818725,-0.325165622589111,-790834233.338819
full observability,cauchit,continuous,1,2,1,-0.00443974217251109,-0.315091274506628,-0.00347427113310272,-0.319101664359861,NA
partial observability,cauchit,continuous,1,2,1,-0.00408936092869218,0.00849164756269605,-0.00347427113310272,-0.319101664359861,-784366296.849344
full observability,logit,binary,1,2,2,-0.0197060869676973,0.135284756395684,-0.0197069329448858,0.135288509889336,NA
partial observability,logit,binary,1,2,2,-0.0197072778951842,0.135296743984348,-0.0197069329448858,0.135288509889336,-4902096567.34475
full observability,probit,binary,1,2,2,-0.0196666819447374,0.135219219976487,-0.0200859555415643,0.130649382516013,NA
partial observability,probit,binary,1,2,2,-0.0157412835133202,0.132112621250679,-0.0200859555415643,0.130649382516013,-4902504062.31894
full observability,cloglog,binary,1,2,2,-0.0195792316369985,0.130243869180946,-0.020296175970409,0.123821998034764,NA
partial observability,cloglog,binary,1,2,2,0.00101672374917561,0.111783871474817,-0.020296175970409,0.123821998034764,-4918977574.35423
full observability,cauchit,binary,1,2,2,-0.0185592419833727,0.132134150396327,-0.0154355377080206,0.16314218246789,NA
partial observability,cauchit,binary,1,2,2,-0.0403636261552081,0.149681767880152,-0.0154355377080206,0.16314218246789,-4907269982.35066
full observability,logit,binary,1,3,2,-0.198039714036018,0.0623453210090193,-0.198045112100499,0.0623507615659714,NA
partial observability,logit,binary,1,3,2,-0.19800889786077,0.0623211150226805,-0.198045112100499,0.0623507615659714,-10035853726.384
full observability,probit,binary,1,3,2,-0.197182899350689,0.0621876145515486,-0.205657938821807,0.0629451025322653,NA
partial observability,probit,binary,1,3,2,-0.191338094426164,0.056064034934396,-0.205657938821807,0.0629451025322653,-10063845523.2708
full observability,cloglog,binary,1,3,2,-0.1906499531925,0.0610940019620536,-0.21299987174542,0.0633715786890997,NA
partial observability,cloglog,binary,1,3,2,-0.168937634495781,0.0403956232150664,-0.21299987174542,0.0633715786890997,-10132192651.4441
full observability,cauchit,binary,1,3,2,-0.186541219540548,0.0577654369229906,-0.136226990102028,0.0482924976553982,NA
partial observability,cauchit,binary,1,3,2,-0.165741593102653,0.0576333130023289,-0.136226990102028,0.0482924976553982,-10085259948.9177
full observability,logit,binary,1,2,1,-0.00816311910528912,-0.034737708173262,-0.00815765518572643,-0.0347431547811909,NA
partial observability,logit,binary,1,2,1,-0.00161866616070474,-0.0385213055203367,-0.00815765518572643,-0.0347431547811909,-13278770.8951179
full observability,probit,binary,1,2,1,-0.00812812701517958,-0.0347521849031857,-0.0087392523415038,-0.0349556362294695,NA
partial observability,probit,binary,1,2,1,-0.0878204738493402,-0.00369926518959861,-0.0087392523415038,-0.0349556362294695,-13299420.7787423
full observability,cloglog,binary,1,2,1,-0.00815635616037626,-0.0347557466346728,-0.008121518993075,-0.0347242046696453,NA
partial observability,cloglog,binary,1,2,1,-0.00512801423816454,-0.0410520698090307,-0.008121518993075,-0.0347242046696453,-13293113.2015557
full observability,cauchit,binary,1,2,1,-0.00748986433036921,-0.0347887401419744,-0.0034808471954918,-0.0336048196903139,NA
partial observability,cauchit,binary,1,2,1,0.428383020641752,-0.0471774132201809,-0.0034808471954918,-0.0336048196903139,-13002402.251167
full observability,logit,binary,1,1,2,0.207345404762957,0.355722197799077,0.207348105055881,0.355738495710162,NA
partial observability,logit,binary,1,1,2,0.207527105861771,0.355314984332133,0.207348105055881,0.355738495710162,-4598127028.46114
full observability,probit,binary,1,1,2,0.20713902472904,0.355677273241931,0.207097629116789,0.354905752896595,NA
partial observability,probit,binary,1,1,2,0.234901170276364,0.293775105517946,0.207097629116789,0.354905752896595,-4600810763.08037
full observability,cloglog,binary,1,1,2,0.206717399098288,0.353821999267705,0.202016159406207,0.353878279658058,NA
partial observability,cloglog,binary,1,1,2,0.0689378674765316,0.370097848894061,0.202016159406207,0.353878279658058,-4596008189.33716
full observability,cauchit,binary,1,1,2,0.201377527171686,0.353663041819431,0.194767144226395,0.357154741822464,NA
partial observability,cauchit,binary,1,1,2,-0.112140927214378,0.626183404620963,0.194767144226395,0.357154741822464,-4605647675.26355
full observability,logit,binary,2,0,1,0.00353537572869844,-0.0434131807871813,0.00352614455747802,-0.0434254176765762,NA
partial observability,logit,binary,2,0,1,0.00301579671387786,-0.0431718210768989,0.00352614455747802,-0.0434254176765762,-365834883.626822
full observability,probit,binary,2,0,1,0.00355445963403345,-0.0432717977166419,0.00358027669602978,-0.0445275438346661,NA
partial observability,probit,binary,2,0,1,-0.0493057529407738,-0.0450809929453378,0.00358027669602978,-0.0445275438346661,-366021850.889026
full observability,cloglog,binary,2,0,1,0.0034899906037722,-0.0432287779076245,0.00360396139379648,-0.0406460032972738,NA
partial observability,cloglog,binary,2,0,1,-2.38754488846027e-07,-0.0478116562891195,0.00360396139379648,-0.0406460032972738,-365792227.280838
full observability,cauchit,binary,2,0,1,0.0033232649515299,-0.0379622131738364,0.00274459703704788,-0.0267494879282026,NA
partial observability,cauchit,binary,2,0,1,-1.42574515304972e-07,-0.0688285564027929,0.00274459703704788,-0.0267494879282026,-369208364.622376
full observability,logit,binary,1,1,2,-0.134604364723772,0.0982027053123097,-0.134616655746091,0.0982229418655387,NA
partial observability,logit,binary,1,1,2,-0.13437219053861,0.0982656366007953,-0.134616655746091,0.0982229418655387,-1535828958.84189
full observability,probit,binary,1,1,2,-0.134558426176515,0.0977240257551747,-0.133746576673472,0.0968581386197136,NA
partial observability,probit,binary,1,1,2,-0.145336038807542,0.120849065762685,-0.133746576673472,0.0968581386197136,-1535206106.10235
full observability,cloglog,binary,1,1,2,-0.133852968704651,0.0963830474105986,-0.131801208557813,0.0824919067078295,NA
partial observability,cloglog,binary,1,1,2,-0.0758458941504406,0.0482787448897952,-0.131801208557813,0.0824919067078295,-1538068683.13402
full observability,cauchit,binary,1,1,2,-0.134001652460468,0.0871130421957947,-0.138949197374589,0.0674643720843209,NA
partial observability,cauchit,binary,1,1,2,-0.0303519845795746,-0.00886754379355364,-0.138949197374589,0.0674643720843209,-1545578673.19258
full observability,logit,continuous,1,2,1,0.0028998574884684,0.147703339992292,0.00289743546327809,0.14770128193463,NA
partial observability,logit,continuous,1,2,1,0.0028956286936846,0.147654404858237,0.00289743546327809,0.14770128193463,-247834273.295202
full observability,probit,continuous,1,2,1,0.00288462243466783,0.147488167363776,0.0035659817713051,0.148182660338095,NA
partial observability,probit,continuous,1,2,1,0.0206632326168673,0.0304944511817627,0.0035659817713051,0.148182660338095,-247944008.979342
full observability,cloglog,continuous,1,2,1,0.00289886692711494,0.14627789615524,0.00284499838288539,0.147943206743468,NA
partial observability,cloglog,continuous,1,2,1,0.00322075948070736,0.122776755628081,0.00284499838288539,0.147943206743468,-247816914.038204
full observability,cauchit,continuous,1,2,1,0.00248139334535498,0.139776635947859,0.000253661163861107,0.131148850227275,NA
partial observability,cauchit,continuous,1,2,1,0.00279681454020178,9.76855740741911e-09,0.000253661163861107,0.131148850227275,-249866097.42962
full observability,logit,continuous,1,4,5,0.0194222379622093,-0.17780045376347,0.0194222659401969,-0.177800351113404,NA
partial observability,logit,continuous,1,4,5,0.0194217619209407,-0.177797023773,0.0194222659401969,-0.177800351113404,-14077666324369.8
full observability,probit,continuous,1,4,5,0.0193406464593784,-0.177428899398559,0.0201870762021601,-0.175554537577875,NA
partial observability,probit,continuous,1,4,5,0.0182601281475075,-0.196363345666752,0.0201870762021601,-0.175554537577875,-14080578421016.6
full observability,cloglog,continuous,1,4,5,0.0194170633711863,-0.174102521728189,0.0191801138464822,-0.162837688800667,NA
partial observability,cloglog,continuous,1,4,5,0.0253665543150032,-0.112423804637166,0.0191801138464822,-0.162837688800667,-14087562664044.5
full observability,cauchit,continuous,1,4,5,0.0153802012519005,-0.171902294196101,0.0104267543571027,-0.174755722860289,NA
partial observability,cauchit,continuous,1,4,5,0.00404690539279287,-0.0529726717875602,0.0104267543571027,-0.174755722860289,-14378906799180.2
full observability,logit,binary,1,1,1,0.00140270130356493,0.227962782296373,0.00140310744000876,0.227960788405905,NA
partial observability,logit,binary,1,1,1,0.00114309136573447,0.269626565844585,0.00140310744000876,0.227960788405905,-25541956.6672858
full observability,probit,binary,1,1,1,0.00139715259985093,0.227952671133004,0.00141180210928152,0.227635145690457,NA
partial observability,probit,binary,1,1,1,0.00151489431608874,0.196588902732283,0.00141180210928152,0.227635145690457,-25537182.1707172
full observability,cloglog,binary,1,1,1,0.0014042829772628,0.227450861562166,0.00140191679233317,0.227196816107888,NA
partial observability,cloglog,binary,1,1,1,0.00187555563177706,0.162382521462721,0.00140191679233317,0.227196816107888,-25550477.3831208
full observability,cauchit,binary,1,1,1,0.0013594760664873,0.227545011217626,0.00122049727185414,0.22943279108754,NA
partial observability,cauchit,binary,1,1,1,-0.364684367550825,0.528060136455636,0.00122049727185414,0.22943279108754,-25504483.5079861
full observability,logit,continuous,3,0,2,-0.0107861745641736,0.047587168257691,-0.0107804118931666,0.0475810269541471,NA
partial observability,logit,continuous,3,0,2,-0.0107845804693244,0.0475684790004689,-0.0107804118931666,0.0475810269541471,-27079713247.3147
full observability,probit,continuous,3,0,2,-0.0107683399789031,0.0473372450263724,-0.0107383122699338,0.0479320869643243,NA
partial observability,probit,continuous,3,0,2,-0.0110618649127818,0.0471143876334894,-0.0107383122699338,0.0479320869643243,-27081560948.9125
full observability,cloglog,continuous,3,0,2,-0.0107342088676267,0.0444402591191938,-0.0105594330404668,0.0485747484948326,NA
partial observability,cloglog,continuous,3,0,2,-0.0106919794288779,0.0251211061529623,-0.0105594330404668,0.0485747484948326,-27107536165.2396
full observability,cauchit,continuous,3,0,2,-0.0105812273525934,0.0432953346389529,-0.0105496420598393,0.0314037592449481,NA
